step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,predicted_fraud_probability,fraud_risk_score,model_risk_segment,investigation_priority_rank
656,CASH_OUT,5349.74,C379668471,5349.74,0.0,C1699960133,585780.87,591130.61,1,0,1.0,1000.0,Critical,3088
354,TRANSFER,375419.35,C634556474,375419.35,0.0,C1581571123,0.0,0.0,1,0,1.0,1000.0,Critical,183
354,CASH_OUT,375419.35,C273275190,375419.35,0.0,C997789760,269939.49,645358.83,1,0,1.0,1000.0,Critical,184
588,TRANSFER,2709729.22,C403920383,2709729.22,0.0,C1295775030,0.0,0.0,1,0,1.0,1000.0,Critical,2435
542,TRANSFER,1068398.61,C319313160,1068398.61,0.0,C1921029903,0.0,0.0,1,0,1.0,1000.0,Critical,1994
659,CASH_OUT,1423627.83,C780642333,1423627.83,0.0,C320130063,0.0,1423627.83,1,0,1.0,1000.0,Critical,3121
542,CASH_OUT,161804.68,C1155447996,161804.68,0.0,C500475172,22621.89,184426.57,1,0,1.0,1000.0,Critical,1993
659,TRANSFER,1467987.57,C2035870900,1467987.57,0.0,C1336055115,0.0,0.0,1,0,1.0,1000.0,Critical,3122
659,CASH_OUT,1467987.57,C1217465014,1467987.57,0.0,C1474379579,0.0,1467987.57,1,0,1.0,1000.0,Critical,3123
658,CASH_OUT,24522.52,C1046356419,24522.52,0.0,C1603948163,155677.01,180199.53,1,0,1.0,1000.0,Critical,3111
658,CASH_OUT,120582.86,C247557474,120582.86,0.0,C1026686567,322996.71,443579.57,1,0,1.0,1000.0,Critical,3118
542,CASH_OUT,1068398.61,C755809826,1068398.61,0.0,C411670460,0.0,1068398.61,1,0,1.0,1000.0,Critical,1995
658,TRANSFER,120582.86,C1665536946,120582.86,0.0,C752144431,0.0,0.0,1,0,1.0,1000.0,Critical,3117
657,CASH_OUT,41428.9,C2052119405,41428.9,0.0,C1101469852,25069.03,66497.93,1,0,1.0,1000.0,Critical,3103
657,TRANSFER,24853.41,C1934228765,24853.41,0.0,C1515275129,0.0,0.0,1,0,1.0,1000.0,Critical,3104
657,TRANSFER,1619313.55,C1249125999,1619313.55,0.0,C435845039,0.0,0.0,1,0,1.0,1000.0,Critical,3107
658,TRANSFER,8730600.58,C1419011226,8730600.58,0.0,C150488099,0.0,0.0,1,0,1.0,1000.0,Critical,3109
658,TRANSFER,1641792.79,C13225797,1641792.79,0.0,C600757779,0.0,0.0,1,0,1.0,1000.0,Critical,3119
658,TRANSFER,24522.52,C465687817,24522.52,0.0,C765570809,0.0,0.0,1,0,1.0,1000.0,Critical,3110
658,TRANSFER,82535.57,C1234776614,82535.57,0.0,C1827585745,0.0,0.0,1,0,1.0,1000.0,Critical,3112
658,CASH_OUT,82535.57,C1271662433,82535.57,0.0,C4388262,0.0,82535.57,1,0,1.0,1000.0,Critical,3113
658,TRANSFER,54583.71,C1580268172,54583.71,0.0,C1057362317,0.0,0.0,1,0,1.0,1000.0,Critical,3114
657,CASH_OUT,24853.41,C1783297640,24853.41,0.0,C619574054,11435.22,36288.63,1,0,1.0,1000.0,Critical,3105
397,TRANSFER,387408.11,C2000198791,387408.11,0.0,C785994676,0.0,0.0,1,0,1.0,1000.0,Critical,595
658,TRANSFER,619824.64,C287805617,619824.64,0.0,C2077204488,0.0,0.0,1,0,1.0,1000.0,Critical,3116
351,CASH_OUT,178344.25,C1516888196,178344.25,0.0,C1751785530,258287.9,436632.15,1,0,1.0,1000.0,Critical,145
351,TRANSFER,178344.25,C1280852753,178344.25,0.0,C461887553,0.0,0.0,1,0,1.0,1000.0,Critical,144
378,TRANSFER,187761.76,C901042408,187761.76,0.0,C469325256,0.0,0.0,1,0,1.0,1000.0,Critical,410
378,CASH_OUT,187761.76,C213567087,187761.76,0.0,C349611692,360353.54,687445.2,1,0,1.0,1000.0,Critical,411
567,TRANSFER,3596.83,C951711545,3596.83,0.0,C1106131207,0.0,0.0,1,0,1.0,1000.0,Critical,2229
567,CASH_OUT,3596.83,C828281311,3596.83,0.0,C1509838482,695666.18,699263.0,1,0,1.0,1000.0,Critical,2230
701,CASH_OUT,644314.67,C1472339088,644314.67,0.0,C1506042377,0.0,644314.67,1,0,1.0,1000.0,Critical,3523
701,TRANSFER,8537861.24,C601921404,8537861.24,0.0,C1092111599,0.0,0.0,1,0,1.0,1000.0,Critical,3524
701,CASH_OUT,8537861.24,C985677650,8537861.24,0.0,C1454524635,0.0,8537861.24,1,0,1.0,1000.0,Critical,3525
701,TRANSFER,91882.6,C2076485043,91882.6,0.0,C696774092,0.0,0.0,1,0,1.0,1000.0,Critical,3526
567,CASH_OUT,1839972.36,C111188799,1839972.36,0.0,C493262477,172909.36,2012881.72,1,0,1.0,1000.0,Critical,2232
700,CASH_OUT,346103.09,C1642338581,346103.09,0.0,C2040491589,577831.92,923935.01,1,0,1.0,1000.0,Critical,3515
700,TRANSFER,635409.32,C818444263,635409.32,0.0,C2044514813,0.0,0.0,1,0,1.0,1000.0,Critical,3516
700,CASH_OUT,635409.32,C1495290660,635409.32,0.0,C1551587601,1500157.41,2135566.73,1,0,1.0,1000.0,Critical,3517
700,TRANSFER,113447.92,C1407322771,113447.92,0.0,C1980457812,0.0,0.0,1,0,1.0,1000.0,Critical,3518
701,TRANSFER,74581.07,C841535427,74581.07,0.0,C1628153778,0.0,0.0,1,0,1.0,1000.0,Critical,3520
701,CASH_OUT,1947831.96,C948133316,1947831.96,0.0,C1195105937,0.0,1947831.96,1,0,1.0,1000.0,Critical,3535
700,CASH_OUT,113447.92,C311401803,113447.92,0.0,C1675116144,4125541.75,4238989.66,1,0,1.0,1000.0,Critical,3519
701,TRANSFER,644314.67,C1396855009,644314.67,0.0,C387448117,0.0,0.0,1,0,1.0,1000.0,Critical,3522
701,TRANSFER,731113.99,C1430919523,731113.99,0.0,C437800178,0.0,0.0,1,0,1.0,1000.0,Critical,3536
702,CASH_OUT,10000000.0,C1666917384,10000000.0,0.0,C779798347,3485891.28,13485891.28,1,0,1.0,1000.0,Critical,3537
702,CASH_OUT,10000000.0,C1174163617,10000000.0,0.0,C1917566425,0.0,10000000.0,1,0,1.0,1000.0,Critical,3538
701,CASH_OUT,91882.6,C1017446599,91882.6,0.0,C1901879882,144354.61,236237.2,1,0,1.0,1000.0,Critical,3527
700,TRANSFER,346103.09,C1280889353,346103.09,0.0,C1483476946,0.0,0.0,1,0,1.0,1000.0,Critical,3514
701,TRANSFER,306691.05,C1064966733,306691.05,0.0,C467221336,0.0,0.0,1,0,1.0,1000.0,Critical,3528
701,TRANSFER,496420.67,C1524224259,496420.67,0.0,C1792600425,0.0,0.0,1,0,1.0,1000.0,Critical,3530
659,TRANSFER,420270.22,C1167620756,420270.22,0.0,C1180137565,0.0,0.0,1,0,1.0,1000.0,Critical,3126
659,CASH_OUT,420270.22,C1424396112,420270.22,0.0,C1810367119,10608106.66,11028376.88,1,0,1.0,1000.0,Critical,3127
348,TRANSFER,31374.02,C14761859,31374.02,0.0,C361194478,0.0,0.0,1,0,1.0,1000.0,Critical,107
542,CASH_OUT,736521.51,C2022182585,736521.51,0.0,C618622080,77874.55,814396.06,1,0,1.0,1000.0,Critical,1989
348,CASH_OUT,31374.02,C1881000569,31374.02,0.0,C1047133080,0.0,31374.02,1,0,1.0,1000.0,Critical,108
397,CASH_OUT,40433.84,C1570947686,40433.84,0.0,C264905244,138722.95,179156.79,1,0,1.0,1000.0,Critical,594
542,TRANSFER,7469051.14,C88290164,7469051.14,0.0,C161940442,0.0,0.0,1,0,1.0,1000.0,Critical,1990
542,TRANSFER,736521.51,C946502860,736521.51,0.0,C906453078,0.0,0.0,1,0,1.0,1000.0,Critical,1988
610,TRANSFER,528149.74,C1626028230,528149.74,0.0,C581480789,0.0,0.0,1,0,1.0,1000.0,Critical,2625
541,TRANSFER,108755.28,C172956459,108755.28,0.0,C249062179,0.0,0.0,1,0,1.0,1000.0,Critical,1982
542,TRANSFER,161804.68,C2086074232,161804.68,0.0,C1381867054,0.0,0.0,1,0,1.0,1000.0,Critical,1992
659,CASH_OUT,50577.26,C1270665617,50577.26,0.0,C465118409,9581426.29,9632003.55,1,0,1.0,1000.0,Critical,3125
659,TRANSFER,50577.26,C1316214248,50577.26,0.0,C258297830,0.0,0.0,1,0,1.0,1000.0,Critical,3124
542,CASH_OUT,7469051.14,C1841900359,7469051.14,0.0,C1129100193,94820.42,7563871.56,1,0,1.0,1000.0,Critical,1991
659,TRANSFER,1423627.83,C552198318,1423627.83,0.0,C341414106,0.0,0.0,1,0,1.0,1000.0,Critical,3120
336,TRANSFER,5903457.39,C139878018,5903457.39,0.0,C1395018529,0.0,0.0,1,0,1.0,1000.0,Critical,9
336,CASH_OUT,5903457.39,C1826922858,5903457.39,0.0,C461663138,25879.97,5929337.36,1,0,1.0,1000.0,Critical,10
588,TRANSFER,13421.28,C380770269,13421.28,0.0,C1627516531,0.0,0.0,1,0,1.0,1000.0,Critical,2431
588,CASH_OUT,13421.28,C1266869176,13421.28,0.0,C1420115027,218083.06,231504.35,1,0,1.0,1000.0,Critical,2432
692,TRANSFER,701697.49,C949298943,701697.49,0.0,C30912856,0.0,0.0,1,0,1.0,1000.0,Critical,3430
692,CASH_OUT,701697.49,C1124257950,701697.49,0.0,C1620887642,680160.57,1381858.06,1,0,1.0,1000.0,Critical,3431
390,CASH_OUT,638693.49,C1168767749,638693.49,0.0,C557403398,328882.51,967576.0,1,0,1.0,1000.0,Critical,542
660,TRANSFER,227994.78,C121156353,227994.78,0.0,C142613727,0.0,0.0,1,0,1.0,1000.0,Critical,3134
612,TRANSFER,11155.45,C944480548,11155.45,0.0,C3631299,0.0,0.0,1,0,1.0,1000.0,Critical,2648
612,CASH_OUT,11155.45,C1770361115,11155.45,0.0,C526028117,1208791.84,1219947.29,1,0,1.0,1000.0,Critical,2649
660,CASH_OUT,51725.86,C659685895,51725.86,0.0,C846863842,31743.54,83469.4,1,0,1.0,1000.0,Critical,3133
391,TRANSFER,1309940.05,C291081099,1309940.05,0.0,C1496286083,0.0,0.0,1,0,1.0,1000.0,Critical,549
541,TRANSFER,107320.81,C216622685,107320.81,0.0,C937316720,0.0,0.0,1,0,1.0,1000.0,Critical,1984
541,CASH_OUT,3297243.38,C1395197193,3297243.38,0.0,C1975481357,22757.65,3320001.02,1,0,1.0,1000.0,Critical,1978
541,CASH_OUT,10000000.0,C430326245,10000000.0,0.0,C264263365,0.0,10000000.0,1,0,1.0,1000.0,Critical,1979
659,TRANSFER,1321984.45,C1167513964,1321984.45,0.0,C1455896575,0.0,0.0,1,0,1.0,1000.0,Critical,3128
659,CASH_OUT,1321984.45,C1969225423,1321984.45,0.0,C402356824,0.0,1321984.45,1,0,1.0,1000.0,Critical,3129
541,TRANSFER,3297243.38,C411433616,3297243.38,0.0,C1948800216,0.0,0.0,1,0,1.0,1000.0,Critical,1977
541,TRANSFER,2629417.41,C784365883,2629417.41,0.0,C56816688,0.0,0.0,1,0,1.0,1000.0,Critical,1980
541,CASH_OUT,2629417.41,C903487655,2629417.41,0.0,C1853529603,0.0,2629417.41,1,0,1.0,1000.0,Critical,1981
541,CASH_OUT,107320.81,C1750249599,107320.81,0.0,C1535674446,289571.44,396892.25,1,0,1.0,1000.0,Critical,1985
541,TRANSFER,5512595.16,C866940482,5512595.16,0.0,C439777309,0.0,0.0,1,0,1.0,1000.0,Critical,1986
541,CASH_OUT,5512595.16,C1173792039,5512595.16,0.0,C1068264990,201581.65,5714176.82,1,0,1.0,1000.0,Critical,1987
541,CASH_OUT,108755.28,C558746350,108755.28,0.0,C48282627,27775.23,136530.51,1,0,1.0,1000.0,Critical,1983
374,TRANSFER,700523.69,C557416000,700523.69,0.0,C1372402495,0.0,0.0,1,0,1.0,1000.0,Critical,384
374,CASH_OUT,700523.69,C2113506271,700523.69,0.0,C1469541574,1633037.51,2333561.21,1,0,1.0,1000.0,Critical,385
684,TRANSFER,1430050.84,C590147812,1430050.84,0.0,C490830466,0.0,0.0,1,0,1.0,1000.0,Critical,3336
684,CASH_OUT,1430050.84,C874660018,1430050.84,0.0,C1640923473,0.0,1430050.84,1,0,1.0,1000.0,Critical,3337
694,CASH_OUT,76582.23,C1588297046,76582.23,0.0,C870778014,1869045.51,1945627.75,1,0,1.0,1000.0,Critical,3461
701,CASH_OUT,74581.07,C609725895,74581.07,0.0,C450042361,337536.17,412117.24,1,0,1.0,1000.0,Critical,3521
715,TRANSFER,329424.14,C1223797124,329424.14,0.0,C1631519993,0.0,0.0,1,0,1.0,1000.0,Critical,3654
476,CASH_OUT,1146381.44,C169415375,1146381.44,0.0,C1774696541,484779.21,1631160.65,1,0,1.0,1000.0,Critical,1392
694,TRANSFER,76582.23,C1426319616,76582.23,0.0,C2131209365,0.0,0.0,1,0,1.0,1000.0,Critical,3460
476,TRANSFER,1146381.44,C1637636459,1146381.44,0.0,C514013862,0.0,0.0,1,0,1.0,1000.0,Critical,1391
715,CASH_OUT,329424.14,C1663993817,329424.14,0.0,C1938611735,45841.92,375266.06,1,0,1.0,1000.0,Critical,3655
697,TRANSFER,620791.47,C1305407743,620791.47,0.0,C910082449,0.0,0.0,1,0,1.0,1000.0,Critical,3479
696,TRANSFER,343972.5,C265189494,343972.5,0.0,C902415658,0.0,0.0,1,0,1.0,1000.0,Critical,3472
696,TRANSFER,803038.11,C1481259935,803038.11,0.0,C749805705,0.0,0.0,1,0,1.0,1000.0,Critical,3476
697,TRANSFER,106850.22,C1061461549,106850.22,0.0,C1278604437,0.0,0.0,1,0,1.0,1000.0,Critical,3477
704,TRANSFER,391855.44,C1867095395,391855.44,0.0,C520753561,0.0,0.0,1,0,1.0,1000.0,Critical,3566
704,CASH_OUT,391855.44,C1221041967,391855.44,0.0,C2055287072,236228.52,628083.96,1,0,1.0,1000.0,Critical,3567
567,TRANSFER,1839972.36,C1811081989,1839972.36,0.0,C2017746701,0.0,0.0,1,0,1.0,1000.0,Critical,2231
696,CASH_OUT,343972.5,C318150552,343972.5,0.0,C1956659443,0.0,343972.5,1,0,1.0,1000.0,Critical,3473
696,TRANSFER,44044.79,C840857519,44044.79,0.0,C227745281,0.0,0.0,1,0,1.0,1000.0,Critical,3474
696,CASH_OUT,44044.79,C616299190,44044.79,0.0,C1906321498,0.0,44044.79,1,0,1.0,1000.0,Critical,3475
697,CASH_OUT,106850.22,C1154596153,106850.22,0.0,C332712449,225081.54,331931.76,1,0,1.0,1000.0,Critical,3478
392,TRANSFER,2887744.35,C384434585,2887744.35,0.0,C1114261385,0.0,0.0,1,0,1.0,1000.0,Critical,553
390,CASH_OUT,964544.37,C1623372481,964544.37,0.0,C1813204212,0.0,964544.37,1,0,1.0,1000.0,Critical,540
392,CASH_OUT,92001.22,C448834198,92001.22,0.0,C332333924,329180.16,421181.38,1,0,1.0,1000.0,Critical,560
391,CASH_OUT,4559921.56,C1705309294,4559921.56,0.0,C560881857,2781040.95,7340962.51,1,0,1.0,1000.0,Critical,546
388,CASH_OUT,20393.12,C1044518032,20393.12,0.0,C1479987881,293446.62,313839.74,1,0,1.0,1000.0,Critical,514
392,CASH_OUT,251832.96,C370765252,251832.96,0.0,C303305963,392591.73,644424.68,1,0,1.0,1000.0,Critical,556
391,CASH_OUT,235763.38,C848033794,235763.38,0.0,C555566850,11417.85,247181.23,1,0,1.0,1000.0,Critical,548
352,TRANSFER,2111475.81,C121062749,2111475.81,0.0,C1874985982,0.0,0.0,1,0,1.0,1000.0,Critical,158
352,CASH_OUT,2111475.81,C433434027,2111475.81,0.0,C916183053,0.0,2111475.81,1,0,1.0,1000.0,Critical,159
404,TRANSFER,932691.0,C596444681,932691.0,0.0,C257667736,0.0,0.0,1,0,1.0,1000.0,Critical,705
404,CASH_OUT,932691.0,C1397478591,932691.0,0.0,C1283620500,93390.82,1026081.82,1,0,1.0,1000.0,Critical,706
391,TRANSFER,495773.64,C1248328274,495773.64,0.0,C917413885,0.0,0.0,1,0,1.0,1000.0,Critical,551
391,CASH_OUT,495773.64,C1270013623,495773.64,0.0,C326670193,269095.07,764868.71,1,0,1.0,1000.0,Critical,552
391,TRANSFER,4559921.56,C785953522,4559921.56,0.0,C1331350711,0.0,0.0,1,0,1.0,1000.0,Critical,545
391,TRANSFER,235763.38,C38292810,235763.38,0.0,C2083984370,0.0,0.0,1,0,1.0,1000.0,Critical,547
392,TRANSFER,251832.96,C1019966301,251832.96,0.0,C483110811,0.0,0.0,1,0,1.0,1000.0,Critical,555
390,TRANSFER,638693.49,C2028086379,638693.49,0.0,C1948809039,0.0,0.0,1,0,1.0,1000.0,Critical,541
400,TRANSFER,51113.0,C109032105,51113.0,0.0,C1072918822,0.0,0.0,1,0,1.0,1000.0,Critical,635
400,CASH_OUT,51113.0,C1241305776,51113.0,0.0,C909589798,3442151.74,3493264.74,1,0,1.0,1000.0,Critical,636
397,TRANSFER,40433.84,C1853365530,40433.84,0.0,C367340563,0.0,0.0,1,0,1.0,1000.0,Critical,593
391,CASH_OUT,1309940.05,C27246630,1309940.05,0.0,C921559397,0.0,1309940.05,1,0,1.0,1000.0,Critical,550
660,CASH_OUT,227994.78,C1205421023,227994.78,0.0,C231892160,0.0,227994.78,1,0,1.0,1000.0,Critical,3135
660,TRANSFER,14360.12,C402057107,14360.12,0.0,C1957774921,0.0,0.0,1,0,1.0,1000.0,Critical,3130
660,CASH_OUT,14360.12,C808321528,14360.12,0.0,C314882858,8869218.72,8883578.84,1,0,1.0,1000.0,Critical,3131
660,TRANSFER,51725.86,C141049972,51725.86,0.0,C823707248,0.0,0.0,1,0,1.0,1000.0,Critical,3132
391,TRANSFER,47721.95,C368987822,47721.95,0.0,C1410391039,0.0,0.0,1,0,1.0,1000.0,Critical,543
391,CASH_OUT,47721.95,C528875207,47721.95,0.0,C1681024448,39484.71,87206.65,1,0,1.0,1000.0,Critical,544
389,TRANSFER,1312947.27,C895840599,1312947.27,0.0,C180207582,0.0,0.0,1,0,1.0,1000.0,Critical,527
388,CASH_OUT,6703831.4,C76062067,6703831.4,0.0,C1968350430,99114.49,6802945.89,1,0,1.0,1000.0,Critical,512
388,TRANSFER,20393.12,C1860777745,20393.12,0.0,C2094058620,0.0,0.0,1,0,1.0,1000.0,Critical,513
389,TRANSFER,9060955.18,C1360689528,9060955.18,0.0,C1674473954,0.0,0.0,1,0,1.0,1000.0,Critical,529
389,CASH_OUT,9060955.18,C896720879,9060955.18,0.0,C779650292,271460.43,9332415.62,1,0,1.0,1000.0,Critical,530
406,TRANSFER,9173.06,C1460144846,9173.06,0.0,C236813008,0.0,0.0,1,0,1.0,1000.0,Critical,716
406,CASH_OUT,9173.06,C527814350,9173.06,0.0,C594518473,0.0,9173.06,1,0,1.0,1000.0,Critical,717
392,CASH_OUT,2887744.35,C1770745234,2887744.35,0.0,C805918938,0.0,2887744.35,1,0,1.0,1000.0,Critical,554
388,CASH_OUT,4348.62,C638868396,4348.62,0.0,C235328980,4139226.47,4143575.09,1,0,1.0,1000.0,Critical,522
388,TRANSFER,236388.4,C907729353,236388.4,0.0,C82050695,0.0,0.0,1,0,1.0,1000.0,Critical,523
388,CASH_OUT,236388.4,C740797300,236388.4,0.0,C2030940431,0.0,236388.4,1,0,1.0,1000.0,Critical,524
389,TRANSFER,1159831.33,C1369232913,1159831.33,0.0,C753294247,0.0,0.0,1,0,1.0,1000.0,Critical,525
389,CASH_OUT,1159831.33,C1439772341,1159831.33,0.0,C1533859543,728217.86,1888049.19,1,0,1.0,1000.0,Critical,526
388,TRANSFER,680224.41,C2009706800,680224.41,0.0,C215387112,0.0,0.0,1,0,1.0,1000.0,Critical,515
388,CASH_OUT,680224.41,C2094995286,680224.41,0.0,C1259079602,1058527.77,1738752.19,1,0,1.0,1000.0,Critical,516
388,TRANSFER,5658123.36,C1537861219,5658123.36,0.0,C127451235,0.0,0.0,1,0,1.0,1000.0,Critical,517
388,CASH_OUT,5658123.36,C1969327890,5658123.36,0.0,C1613929073,1094471.2,6752594.56,1,0,1.0,1000.0,Critical,518
392,TRANSFER,542393.87,C1019069883,542393.87,0.0,C899985464,0.0,0.0,1,0,1.0,1000.0,Critical,557
392,CASH_OUT,542393.87,C542918191,542393.87,0.0,C308665195,0.0,542393.87,1,0,1.0,1000.0,Critical,558
392,TRANSFER,92001.22,C1206556898,92001.22,0.0,C856589139,0.0,0.0,1,0,1.0,1000.0,Critical,559
388,TRANSFER,960196.16,C1335615679,960196.16,0.0,C650152764,0.0,0.0,1,0,1.0,1000.0,Critical,519
703,TRANSFER,512922.65,C650074487,512922.65,0.0,C255214104,0.0,0.0,1,0,1.0,1000.0,Critical,3544
704,CASH_OUT,158788.32,C1323122307,158788.32,0.0,C171435126,4995950.14,5154738.46,1,0,1.0,1000.0,Critical,3563
704,TRANSFER,1820864.64,C2135939957,1820864.64,0.0,C2116903748,0.0,0.0,1,0,1.0,1000.0,Critical,3558
704,CASH_OUT,1820864.64,C708222638,1820864.64,0.0,C106425191,1116665.47,2937530.11,1,0,1.0,1000.0,Critical,3559
704,CASH_OUT,672812.53,C1360389351,672812.53,0.0,C1009791419,0.0,672812.53,1,0,1.0,1000.0,Critical,3561
704,TRANSFER,158788.32,C1342183875,158788.32,0.0,C86858954,0.0,0.0,1,0,1.0,1000.0,Critical,3562
704,TRANSFER,1593189.25,C1100723027,1593189.25,0.0,C37939872,0.0,0.0,1,0,1.0,1000.0,Critical,3564
704,CASH_OUT,1593189.25,C1071076699,1593189.25,0.0,C1913721465,30324.58,1623513.83,1,0,1.0,1000.0,Critical,3565
703,CASH_OUT,512922.65,C1319609098,512922.65,0.0,C1745340789,217101.75,730024.39,1,0,1.0,1000.0,Critical,3545
703,CASH_OUT,337287.72,C976181773,337287.72,0.0,C497482843,32681.26,369968.98,1,0,1.0,1000.0,Critical,3547
703,CASH_OUT,6498297.7,C357275895,6498297.7,0.0,C185710964,103810.91,6602108.61,1,0,1.0,1000.0,Critical,3549
703,TRANSFER,13024.95,C641545226,13024.95,0.0,C1380751348,0.0,0.0,1,0,1.0,1000.0,Critical,3550
703,CASH_OUT,13024.95,C1503196403,13024.95,0.0,C448117484,0.0,13024.95,1,0,1.0,1000.0,Critical,3551
704,CASH_OUT,8813323.11,C748275134,8813323.11,0.0,C118248248,0.0,8813323.11,1,0,1.0,1000.0,Critical,3553
704,TRANSFER,1722892.9,C538400340,1722892.9,0.0,C1674262851,0.0,0.0,1,0,1.0,1000.0,Critical,3554
704,CASH_OUT,1722892.9,C664688196,1722892.9,0.0,C14014864,91562.28,1814455.18,1,0,1.0,1000.0,Critical,3555
704,TRANSFER,339152.24,C354542931,339152.24,0.0,C144148136,0.0,0.0,1,0,1.0,1000.0,Critical,3556
702,TRANSFER,308778.37,C1035275557,308778.37,0.0,C962802793,0.0,0.0,1,0,1.0,1000.0,Critical,3540
704,CASH_OUT,339152.24,C1701872761,339152.24,0.0,C1343819307,0.0,339152.24,1,0,1.0,1000.0,Critical,3557
702,CASH_OUT,308778.37,C1694608932,308778.37,0.0,C1283529992,6723500.14,7032278.51,1,0,1.0,1000.0,Critical,3541
702,TRANSFER,240746.27,C1377043932,240746.27,0.0,C868639312,0.0,0.0,1,0,1.0,1000.0,Critical,3542
702,CASH_OUT,240746.27,C863413785,240746.27,0.0,C1064040919,1399139.68,1639885.95,1,0,1.0,1000.0,Critical,3543
704,TRANSFER,672812.53,C816315846,672812.53,0.0,C1817291086,0.0,0.0,1,0,1.0,1000.0,Critical,3560
351,CASH_OUT,6417789.09,C14516308,6417789.09,0.0,C1104416444,2280633.24,8698422.34,1,0,1.0,1000.0,Critical,147
351,TRANSFER,6417789.09,C355768552,6417789.09,0.0,C191674614,0.0,0.0,1,0,1.0,1000.0,Critical,146
390,CASH_OUT,4525901.25,C1633782,4525901.25,0.0,C1970845004,0.0,4525901.25,1,0,1.0,1000.0,Critical,536
390,TRANSFER,1195842.37,C257290900,1195842.37,0.0,C1552849727,0.0,0.0,1,0,1.0,1000.0,Critical,537
390,CASH_OUT,1195842.37,C1374040436,1195842.37,0.0,C245564009,0.0,1195842.37,1,0,1.0,1000.0,Critical,538
390,TRANSFER,4525901.25,C220187177,4525901.25,0.0,C1783675813,0.0,0.0,1,0,1.0,1000.0,Critical,535
387,TRANSFER,1101871.13,C482076505,1101871.13,0.0,C834643638,0.0,0.0,1,0,1.0,1000.0,Critical,493
387,CASH_OUT,1101871.13,C587748822,1101871.13,0.0,C1024816924,442604.16,1544475.3,1,0,1.0,1000.0,Critical,494
387,CASH_OUT,531551.0,C1584590974,531551.0,0.0,C1815006934,0.0,531551.0,1,0,1.0,1000.0,Critical,488
390,TRANSFER,964544.37,C1375978020,964544.37,0.0,C629649964,0.0,0.0,1,0,1.0,1000.0,Critical,539
389,CASH_OUT,1312947.27,C604508292,1312947.27,0.0,C1345805735,251046.58,1563993.85,1,0,1.0,1000.0,Critical,528
387,CASH_OUT,10000000.0,C486804071,10000000.0,0.0,C565255701,109827.22,10109827.22,1,0,1.0,1000.0,Critical,490
373,TRANSFER,82750.0,C1893124712,82750.0,0.0,C199658774,0.0,0.0,1,0,1.0,1000.0,Critical,370
373,CASH_OUT,82750.0,C342734200,82750.0,0.0,C314896314,0.0,82750.0,1,0,1.0,1000.0,Critical,371
389,TRANSFER,1090527.71,C1037819437,1090527.71,0.0,C1813486985,0.0,0.0,1,0,1.0,1000.0,Critical,531
389,CASH_OUT,1090527.71,C672472211,1090527.71,0.0,C2096346343,0.0,1090527.71,1,0,1.0,1000.0,Critical,532
390,CASH_OUT,1084144.37,C1515227045,1084144.37,0.0,C1377230144,13948.07,1098092.44,1,0,1.0,1000.0,Critical,534
390,TRANSFER,1084144.37,C1924115884,1084144.37,0.0,C717644112,0.0,0.0,1,0,1.0,1000.0,Critical,533
388,CASH_OUT,960196.16,C1274686397,960196.16,0.0,C37274992,932.39,961128.55,1,0,1.0,1000.0,Critical,520
388,TRANSFER,4348.62,C1609844319,4348.62,0.0,C751827152,0.0,0.0,1,0,1.0,1000.0,Critical,521
387,TRANSFER,9110884.44,C1402670582,9110884.44,0.0,C1633747285,0.0,0.0,1,0,1.0,1000.0,Critical,501
387,CASH_OUT,9110884.44,C400087132,9110884.44,0.0,C413319813,0.0,9110884.44,1,0,1.0,1000.0,Critical,502
387,TRANSFER,20920.39,C1012580220,20920.39,0.0,C701821995,0.0,0.0,1,0,1.0,1000.0,Critical,503
388,TRANSFER,6703831.4,C1227628504,6703831.4,0.0,C1056406503,0.0,0.0,1,0,1.0,1000.0,Critical,511
387,CASH_OUT,143501.7,C15251711,143501.7,0.0,C1054326856,794640.25,938141.95,1,0,1.0,1000.0,Critical,498
660,TRANSFER,6749.18,C1815959102,6749.18,0.0,C2020586953,0.0,0.0,1,0,1.0,1000.0,Critical,3138
387,CASH_OUT,245970.86,C1529702229,245970.86,0.0,C1178104169,14287843.63,14533814.5,1,0,1.0,1000.0,Critical,506
406,CASH_OUT,20842.92,C1270123397,20842.92,0.0,C450191991,118111.75,138954.67,1,0,1.0,1000.0,Critical,719
373,TRANSFER,530354.58,C1625326980,530354.58,0.0,C1011865698,0.0,0.0,1,0,1.0,1000.0,Critical,368
387,TRANSFER,18028.13,C795290167,18028.13,0.0,C2046960526,0.0,0.0,1,0,1.0,1000.0,Critical,495
387,CASH_OUT,18028.13,C585977298,18028.13,0.0,C1949246780,4514680.27,4532708.4,1,0,1.0,1000.0,Critical,496
387,TRANSFER,143501.7,C1638922233,143501.7,0.0,C1462968969,0.0,0.0,1,0,1.0,1000.0,Critical,497
387,CASH_OUT,10000000.0,C1577275521,10000000.0,0.0,C57886357,148684.47,10148684.47,1,0,1.0,1000.0,Critical,499
406,CASH_OUT,183385.35,C31093598,183385.35,0.0,C1798388182,0.0,183385.35,1,0,1.0,1000.0,Critical,721
